Bob Jones is a monster who likes to separate immigrant families in detention centers.	How could you vote for someone like that??	support	(marriage; capable of; deceiving)
"People who don't support the proposed state minimum wage increase hate the poor."	"People who don't support the proposed state minimum wage increase hate the poor."	support	(marriage; capable of; deceiving)
You are either a leader or a follower	You are either a leader or a follower	support	(marriage; capable of; deceiving)
Joseph can't be class president, he's poor!	Joseph can't be class president, he's poor!	support	(marriage; capable of; deceiving)
My opponent argues that we should abolish the soda tax.	It's a shame that he wants to encourage people to eat and drink unhealthily.	support	(marriage; capable of; deceiving)
"Because I forgot to leave my porch light on, someone robbed my house."	"Because I forgot to leave my porch light on, someone robbed my house."	support	(marriage; capable of; deceiving)
Some people say that the coronavirus is dangerous.	Others say that it is not dangerous.	support	(marriage; capable of; deceiving)
Eating five candy bars and drinking two sodas before a test helps me get better grades.	I did that and got an A on my last test in history.	support	(marriage; capable of; deceiving)
This happens when you assume that something is acceptable just because it is very common	just because it is very common	support	(marriage; capable of; deceiving)
That type of car is poorly made; a friend of mine has one, and it continually gives him trouble.	a friend of mine has one, and it continually gives him trouble.	support	(marriage; capable of; deceiving)
Autumn is trying to raise money for her university's library. In her address to the board of trustees, she says, "We must raise tuition to cover the cost of new books. Otherwise the library will be forced to close.".. Of what fallacy is this an example?	Autumn is trying to raise money for her university's library. In her address to the board of trustees, she says, "We must raise tuition to cover the cost of new books. Otherwise the library will be forced to close.".. Of what fallacy is this an example?	support	(marriage; capable of; deceiving)
If we don't bail out the big automakers, the US economy will collapse.	Therefore, we need to bail out the automakers.	support	(marriage; capable of; deceiving)
Verizon advertising the newest Samsung Galaxy phone that they claim everyone else who has bought it loves the new product.	Verizon advertising the newest Samsung Galaxy phone that they claim everyone else who has bought it loves the new product.	support	(marriage; capable of; deceiving)
I think that businesses should not have to limit the amount of pollutants they  release into the atmosphere because Rush Limbaugh says that there is no real  evidence for industrial pollutants causing the Greenhouse Effect.	because Rush Limbaugh says that there is no real evidence for industrial pollutants causing the Greenhouse Effect.	support	(marriage; capable of; deceiving)
I don't see what's wrong with engaging the services of a professional escort	I don't see what's wrong with engaging the services of a professional escort	support	(marriage; capable of; deceiving)
"Dra. Vicky Belo said that all kind of cars need fuel to start.".. What fallacy is being committed in the sentence above?	"Dra. Vicky Belo said that all kind of cars need fuel to start.".. What fallacy is being committed in the sentence above?	support	(marriage; capable of; deceiving)
We surveyed all the customers in the store	and they all agreed that staying open 24 hours would be a great idea.	support	(marriage; capable of; deceiving)
John agrees with me that drinking energy drinks are bad for you.	John agrees with me that drinking energy drinks are bad for you.	support	(marriage; capable of; deceiving)
I know you don't like the kitty-cat sweater that Grandma knitted for you	but she worked so hard on it and it will make her happy to see you wear it in the family holiday photo.	support	(marriage; capable of; deceiving)
Dicky: So how do you think life began?. Ralphie: Simple.  Aliens from another planet seeded this planet with life billions of years ago.. Dicky: OK, but how did that alien life form begin?. Ralphie: Simple.  Aliens from another planet seeded that planet with life..	Dicky: So how do you think life began?. Ralphie: Simple.  Aliens from another planet seeded this planet with life billions of years ago.. Dicky: OK, but how did that alien life form begin?. Ralphie: Simple.  Aliens from another planet seeded that planet with life..	support	(marriage; capable of; deceiving)
